,Number,Drip Grade,Core,Drip Score,Neck,Hair,Shirt,Eye Color,Eyes,Race,Background,Hat,Face Decoration,Glasses,Necklace,Earring,Rarity score,Token Id
8217,8217,b-drip,prep-gyaru,31,None,tuft blue,mouse tank,blue,sparkle,clay,sunrise,spotted fur hat,None,None,coral cross necklace,None,28.73577721305297,8217
8218,8218,normal,prep,22,None,short green,knit sweater,blue,closed,pink,mountain,None,None,None,cherry necklace,None,22.06291970153243,8218
8219,8219,normal,hypebeast,24,None,short orange,chore coat,brown,crying,clay,bushland,None,None,None,None,None,5.223755679417636,8219
8220,8220,a-drip,prep-gyaru,36,None,tuft dark,pink knit polo,brown,classic,tan,yashima,trucker white rabbit,None,round glasses,None,chrome cross,49.69825756933,8220
8221,8221,a-drip,lolita,35,None,braid black,maid,brown,crying,tan,tennis,None,None,None,None,flower earring,29.823289256868872,8221
8222,8222,normal,prep,18,None,tuft green,bear sweater,lilac,sparkle,pale,mountain,None,None,sunglasses,None,None,21.87884770258545,8222
8223,8223,a-drip,prep-gyaru,39,None,tuft purple,bear sweater,blue,sparkle,black,bushland,cross cap white,None,prescription glasses,None,strawberry earring,47.99644822279019,8223
8224,8224,normal,prep-hypebeast,23,None,bowl green,meedles tracksuit,brown,teary,pale,harajuku,beret,None,None,None,None,15.290694706922473,8224
8225,8225,b-drip,gyaru,34,None,og blue,remilia tank,brown,teary,pink,sunset,None,None,None,silver coin necklace,heart pearls earring,36.82099545194179,8225
8226,8226,normal,lolita,13,None,bowl brown,peter pan collar shirt,lilac,sleepy,pale,mountain,None,None,None,None,None,8.83107005091814,8226
8227,8227,c-drip,gyaru,27,castle neck tattoo,og orange,im cute im punk shirt,blue,sleepy,clay,sunset,None,nose ring silver,yy glasses,None,None,53.314462858621916,8227
8228,8228,normal,hypebeast,19,None,short green,meedles tracksuit,brown,dilated,pale,mountain,None,None,None,None,None,1.9739928225413748,8228
8229,8229,normal,harajuku,16,None,tuft dark,cardigan tee,brown,sparkle,clay,sunrise,None,None,None,None,None,3.925234580776039,8229
8230,8230,c-drip,gyaru,26,None,og blonde,blue ribbon tank,brown,heart eyes,pink,sunset,None,nose ring gold,sunglasses,None,None,38.76951486772002,8230
8231,8231,a-drip,hypebeast,37,None,bowl green,chore coat,blue,closed,alien,streets,None,None,None,None,dual rings silver,29.92993206130195,8231
8232,8232,a-drip,prep-hypebeast,37,None,braid black,black blazer,brown,sparkle,pink,mountain,trucker gothic milady,snakebites,yy glasses,None,None,46.988619980842394,8232
8233,8233,normal,prep-gyaru,19,None,bowl brown,special people shirt,green,teary,clay,bushland,varsity cap,None,None,None,chain earrings,24.867437534647777,8233
8234,8234,b-drip,prep,30,None,short green,sweater and tie,blue,crying,pale,sunset,None,None,harajuku glasses,None,None,21.73107143528887,8234
8235,8235,normal,prep,24,None,og orange,sheep pullover,lilac,dilated,pale,sunset,plaid bonnet,None,None,None,None,13.615632277481474,8235
8236,8236,b-drip,hypebeast-gyaru,34,None,tuft brown,football shirt,brown,teary,pink,roadside,rhinestone skull cap,None,None,None,None,16.48296619722508,8236
8237,8237,b-drip,lolita-hypebeast,34,None,og frosted purple,bowling shirt oriental,blue,classic,clay,streets,goth headband,None,None,None,None,15.268157992684065,8237
8238,8238,b-drip,lolita-gyaru,33,None,short green,remilia tank,blue,dilated,clay,roadside,fuzz earmuffs,None,None,mestwood pearl necklace,cherry earring,44.75988761269908,8238
8239,8239,b-drip,prep,32,None,short blue,green blazer,grey,crying,clay,mountain,ivy cap,face piercings,None,None,None,34.77234257669192,8239
8240,8240,a-drip,hypebeast-harajuku,37,None,braid brown,mape hoodie,lilac,dilated,tan,mountain,heihei hat,None,None,None,dual rings silver,37.43205313443389,8240
8241,8241,b-drip,gyaru,33,spider neck tattoo,short orange,jesus tank,brown,closed,clay,sonora,None,None,None,fliphone lanyard,chain earrings,57.23878069490086,8241
8242,8242,ss-drip,lolita-hypebeast,54,None,bowl harajuku dye,fleece paisley jacket,blue,closed,pink,bushland,fuzz earmuffs,nose ring silver,None,cherry necklace,strawberry earring,67.57080466104847,8242
8243,8243,normal,prep,22,None,bowl purple,sheep pullover,brown,sparkle,clay,mountain,None,None,None,None,None,1.9823121722015669,8243
8244,8244,a-drip,prep,39,None,tuft purple,knit sweater,green,sleepy,pink,streets,None,black hearts tattoo,None,evil eye necklace,loop chain earring,56.12678358217366,8244
8245,8245,b-drip,gyaru,30,None,og frosted purple,special people shirt,brown,sparkle,pink,sonora,cross cap white,None,None,None,None,13.323353497820847,8245
8246,8246,b-drip,gyaru,30,None,bowl slate,jesus tank,brown,sparkle,pale,yashima,trucker anime,snakebites,None,milady beads,None,45.253160953029266,8246
8247,8247,normal,gyaru,21,None,short blue,blue ribbon tank,green,dilated,clay,bushland,None,nose ring gold,None,coral cross necklace,None,32.88536203778378,8247
8248,8248,normal,hypebeast-harajuku,23,None,og orange,skull sweater,brown,sparkle,pale,sonora,cat earmuffs,None,None,None,None,12.992585023669493,8248
8249,8249,b-drip,prep-harajuku,33,anime chest tattoo,bowl slate,pink knit polo,green,closed,pink,bushland,bandana,None,None,None,None,34.521257320484715,8249
8250,8250,normal,prep,14,None,bowl brown,black blazer,green,teary,clay,roadside,None,None,None,None,None,4.655036559417656,8250
8251,8251,c-drip,hypebeast,26,None,bowl black,meedles tracksuit,blue,classic,black,roadside,None,None,None,None,None,10.270198284563158,8251
8252,8252,a-drip,lolita,36,anime chest tattoo,og blonde,sailor lolita,blue,sparkle,pink,sunset,blue pink bow,None,None,None,chain earrings,45.844871080610424,8252
8253,8253,a-drip,hypebeast,37,castle neck tattoo,tuft green,fleece paisley jacket,green,heart eyes,pale,roadside,None,None,None,fliphone lanyard,None,45.194562191806384,8253
8254,8254,normal,hypebeast,21,None,og orange,mape hoodie,brown,classic,pink,streets,None,None,None,None,None,5.33676690336355,8254
8255,8255,c-drip,gyaru,28,None,braid blue,jesus tank,green,dilated,pale,bushland,backwards trucker pink,star heart tattoo,None,None,None,24.861226190120348,8255
8256,8256,b-drip,prep,31,None,bowl harajuku dye,sheep pullover,brown,dilated,clay,bushland,None,None,None,None,double safety pins,18.297733201238746,8256
8257,8257,normal,gyaru,21,None,short blue,special people shirt,blue,dilated,pink,mountain,None,None,None,None,double safety pins,15.041470397499932,8257
8258,8258,normal,prep,21,None,braid brown,pink knit polo,brown,classic,clay,streets,None,None,None,None,None,4.864085628239758,8258
8259,8259,b-drip,hypebeast,31,None,og frosted purple,red puffer,blue,dilated,clay,clouds,None,None,prescription glasses,None,heart pearls earring,34.092412844125704,8259
8260,8260,c-drip,hypebeast-gyaru,26,None,og orange,gold spray puffer,brown,sparkle,pale,sunset,brown cowboy hat,None,None,None,None,12.286038446486534,8260
8261,8261,s-drip,hypebeast,43,None,bowl blue,bowling shirt oriental,blue,sleepy,clay,sunrise,dubai hat,None,None,smiley bead necklace,None,33.630706285835124,8261
8262,8262,normal,lolita-prep,25,lean neck tattoo,og black,fuzzy coat,brown,classic,pale,bushland,pink bonnet,None,None,None,None,29.034312132602718,8262
8263,8263,a-drip,gyaru,35,None,og blue,active dissident shirt,aqua,teary,pale,yashima,flower clip,teardrops tattoo,None,None,None,35.704984988287265,8263
8264,8264,normal,gyaru,22,None,og blonde,im cute im punk shirt,green,sparkle,pink,roadside,None,None,None,None,strawberry earring,16.549185103334345,8264
8265,8265,c-drip,harajuku-gyaru,27,None,braid blue,tie dye shirt,brown,dilated,tan,mountain,trucker oasis,None,None,None,None,17.29840437633069,8265
8266,8266,b-drip,gyaru,31,None,tuft dark,jesus tank,blue,sparkle,pink,roadside,None,face piercings,None,cherry necklace,heart pearls earring,50.918788434102225,8266
8267,8267,normal,harajuku,23,None,tuft green,cardigan tee,brown,dilated,clay,sonora,None,nose ring silver,None,lean neck tattoo,None,37.35573298347893,8267
8268,8268,ss-drip,harajuku-gyaru,46,None,bowl harajuku dye,goth harajuku,lilac,sleepy,pink,sunset,denim fish cap,gucci cone tattoo,None,None,None,39.941104268523624,8268
8269,8269,a-drip,prep-gyaru,35,None,braid purple,mouse tank,brown,teary,clay,mountain,plaid bonnet,None,None,lean neck tattoo,bar piercings,46.589305990248974,8269
8270,8270,c-drip,lolita-prep,29,None,short green,kogal cardigan,green,closed,pale,mountain,cat ears with bell,None,None,None,bar piercings,28.913589114022503,8270
8271,8271,c-drip,gyaru,27,None,short green,super lover shirt,brown,teary,clay,sunrise,trucker white rabbit,None,round glasses,None,None,28.361480901987683,8271
8272,8272,normal,lolita,16,None,bowl blue,peter pan collar shirt,brown,classic,clay,casino,None,None,None,None,None,5.127606538163435,8272
8273,8273,a-drip,lolita-gyaru,35,None,bowl blue,jesus tank,aqua,classic,tan,casino,maid hat,None,None,lean neck tattoo,diamond stud,55.483170103843484,8273
8274,8274,c-drip,lolita,29,None,braid blue,ribbon lolita,blue,closed,pink,sunrise,None,None,None,None,bar piercings,21.68502414918824,8274
8275,8275,normal,hypebeast-harajuku,25,None,og blue,red puffer,green,sleepy,clay,mountain,heihei hat,None,None,None,None,11.976333463109988,8275
8276,8276,c-drip,hypebeast-harajuku,29,None,tuft green,chore coat,brown,sparkle,pink,sonora,heihei hat,None,None,None,None,16.240309237160123,8276
8277,8277,s-drip,harajuku,40,None,short orange,goth harajuku,green,sparkle,pink,roadside,kossphones,None,None,None,None,17.861136999230567,8277
8278,8278,b-drip,prep-hypebeast,34,anime chest tattoo,bowl green,chore coat,blue,heart eyes,clay,mountain,ivy cap,None,None,None,dual rings gold,48.173975733491766,8278
8279,8279,c-drip,prep,29,None,og blue,ulzzang coat,blue,teary,tan,roadside,None,star heart tattoo,None,None,None,25.402734916345832,8279
8280,8280,ss-drip,prep-gyaru,56,None,braid purple,remilia tank,green,sparkle,pink,sunset,spotted fur hat,black hearts tattoo,mottega sunglasses yellow,milady beads,None,65.22717789055683,8280
8281,8281,s-drip,hypebeast-gyaru,40,None,braid purple,malenciaga jersey,green,sleepy,pink,bushland,trucker construction,None,None,None,None,17.53697956005064,8281
8282,8282,b-drip,hypebeast-gyaru,31,spider neck tattoo,braid brown,hikki condition shirt,brown,classic,clay,clouds,treeprint bucket,nose ring gold,None,None,None,47.18073883242654,8282
8283,8283,normal,hypebeast,21,None,braid blue,red puffer,brown,sleepy,pale,mountain,None,nose ring silver,None,None,None,18.332618935678678,8283
8284,8284,a-drip,hypebeast,38,None,bowl harajuku dye,football shirt,blue,sleepy,pale,bushland,None,nose ring silver,None,None,chain earrings,35.740178043437574,8284
8285,8285,normal,prep,21,None,bowl blue,kogal cardigan,green,sparkle,clay,sunrise,None,None,mottega sunglasses yellow,None,None,17.268180908852994,8285
8286,8286,c-drip,gyaru,26,None,bowl brown,super lover shirt,blue,sparkle,tan,sunset,backwards trucker pink,None,None,None,None,14.046780155992261,8286
8287,8287,ss-drip,gyaru,45,None,braid purple,blue ribbon tank,brown,sleepy,black,sonora,backwards trucker pink,None,round glasses,girl necklace,None,56.712417435472894,8287
8288,8288,b-drip,prep-gyaru,34,None,og black,knit sweater,green,classic,tan,sunrise,trucker oasis,milady pilled tattoo,None,mestwood pearl necklace,double safety pins,61.64177631758573,8288
8289,8289,c-drip,gyaru,27,None,short pink,blue ribbon tank,brown,dilated,pink,mountain,None,None,None,None,double safety pins,18.312259275127545,8289
8290,8290,c-drip,lolita-prep,27,None,braid purple,black blazer,leaf,dilated,clay,sunrise,pink bow,None,None,None,None,18.906383840994863,8290
8291,8291,b-drip,prep,34,None,og blonde,sheep pullover,blue,classic,pink,roadside,orange beret,None,None,None,None,13.377775979041651,8291
8292,8292,b-drip,hypebeast,34,None,bowl black,meline teddy,brown,sleepy,pink,bushland,None,None,None,None,cherry earring,20.27370581414707,8292
8293,8293,normal,hypebeast,16,None,tuft green,red puffer,blue,sleepy,pink,sunset,None,None,None,None,None,3.6345664346040336,8293
8294,8294,b-drip,hypebeast,31,None,short orange,gold spray puffer,green,teary,pale,sonora,None,None,None,None,cross earring,19.627601878270966,8294
8295,8295,normal,prep-gyaru,22,None,braid brown,cactus shirt,green,dilated,clay,bushland,beret,None,None,None,None,9.680275738963998,8295
8296,8296,c-drip,gyaru,27,None,short green,leopard polo,brown,classic,pale,sunrise,None,nose ring silver,None,pearl necklace,None,35.83387138479332,8296
8297,8297,normal,harajuku,25,None,og orange,leopard vest,aqua,sparkle,clay,bushland,None,black hearts tattoo,prescription glasses,None,None,38.24858172155751,8297
8298,8298,b-drip,lolita,31,None,bowl black,peter pan collar shirt,green,crying,tan,train,None,tyson tribal tattoo,None,None,None,28.719185554484422,8298
8299,8299,b-drip,hypebeast-gyaru,30,None,braid blue,western jacket,green,crying,pale,bushland,denim fish cap,None,None,None,None,14.08867162745812,8299
8300,8300,a-drip,prep-hypebeast,37,castle neck tattoo,bowl black,bowling shirt,lilac,closed,pink,sunset,varsity cap,None,None,evil eye necklace,None,58.28442213662694,8300
8301,8301,a-drip,lolita-gyaru,35,None,braid purple,blue ribbon tank,brown,crying,pink,sunset,blue pink bow,None,None,None,diamond stud,32.02712481421466,8301
8302,8302,b-drip,prep-hypebeast,33,None,tuft purple,green blazer,green,sparkle,tan,bjork,trucker gothic milady,None,None,None,None,18.95673291923707,8302
8303,8303,a-drip,harajuku-gyaru,37,None,tuft dark,bosozuku jacket,green,teary,black,mountain,trucker white rabbit,None,None,None,None,20.71957866706295,8303
8304,8304,c-drip,lolita,28,anime chest tattoo,og blonde,fur coat,green,dilated,pale,mountain,None,black hearts tattoo,None,None,None,37.08615990011598,8304
8305,8305,c-drip,gyaru,28,None,short blonde,cactus shirt,brown,sparkle,clay,roadside,trucker construction,None,None,None,None,12.859023804142488,8305
8306,8306,normal,harajuku,16,None,short blue,tie dye shirt,blue,teary,pale,mountain,None,None,None,None,None,4.046514110296347,8306
8307,8307,b-drip,hypebeast-gyaru,30,None,og blonde,mape hoodie,brown,sparkle,pink,bushland,trucker pink camo,nose ring silver,round glasses,None,None,43.39026373472405,8307
8308,8308,b-drip,hypebeast-gyaru,30,None,og orange,malenciaga jersey,blue,dilated,clay,bushland,aloha visor,None,None,None,None,11.654693381561772,8308
8309,8309,b-drip,hypebeast-gyaru,34,None,tuft purple,mape hoodie,green,sparkle,clay,sunrise,trucker anime,None,cobain glasses,None,None,27.667369942139075,8309
8310,8310,b-drip,prep-gyaru,34,None,tuft purple,cactus shirt,green,dilated,clay,bushland,tennis visor,None,None,None,cherry earring,25.407179977520784,8310
8311,8311,c-drip,gyaru,26,None,tuft purple,mouse tank,blue,sleepy,pink,mountain,None,None,None,mestwood pearl necklace,None,22.15114876475825,8311
8312,8312,a-drip,hypebeast-gyaru,38,None,braid brown,maf rothko,blue,heart eyes,pink,sunrise,backwards trucker pink,crescent tattoo,None,None,None,33.48025660926172,8312
8313,8313,s-drip,prep,41,None,short blue,black blazer,brown,sleepy,pink,bushland,earflap cap,gucci cone tattoo,prescription glasses,None,None,48.485584574336656,8313
8314,8314,c-drip,hypebeast,26,None,braid green,skull sweater,green,teary,pink,sunrise,None,None,None,None,None,5.600589659368342,8314
8315,8315,b-drip,prep-gyaru,31,None,tuft dark,black blazer,gold,sleepy,pale,roadside,trucker construction,gucci cone tattoo,round glasses,None,safety pin piercing,64.69827230607295,8315
8316,8316,normal,hypebeast,20,None,short orange,red puffer,blue,closed,pale,bushland,None,None,None,None,None,4.146833270855826,8316
8317,8317,normal,lolita,13,None,og orange,blue pink shirt,brown,teary,clay,bushland,None,None,None,None,None,4.857857777686302,8317
8318,8318,b-drip,lolita-gyaru,30,None,og orange,hikki condition shirt,brown,dilated,tan,bushland,bear hat,nose ring silver,None,None,None,31.744699697640804,8318
8319,8319,c-drip,hypebeast,26,None,og green,mape hoodie,blue,sleepy,pale,bushland,None,None,None,None,bar piercings,18.648840416354137,8319
8320,8320,normal,lolita-prep,24,None,tuft blue,black blazer,brown,sparkle,clay,sunrise,pink bow,None,round glasses,None,None,26.667532897121703,8320
8321,8321,c-drip,prep-gyaru,28,None,og frosted purple,fuzzy coat,brown,dilated,pale,bushland,brown cowboy hat,None,None,None,None,12.463786151739754,8321
8322,8322,c-drip,hypebeast,29,None,short orange,bowling shirt,blue,dilated,pink,bushland,None,None,None,None,None,4.258116980556167,8322
8323,8323,normal,gyaru,19,None,bowl green,im cute im punk shirt,green,sparkle,pink,sunrise,None,temple cross tattoo,None,None,None,16.528143777631403,8323
8324,8324,normal,hypebeast,22,None,og green,meedles tracksuit,blue,classic,clay,bjork,None,None,None,None,None,3.9899894676372254,8324
8325,8325,b-drip,lolita-prep,34,None,bowl black,blue sweatervest,green,sparkle,tan,bushland,bear hat,black hearts tattoo,None,mestwood pearl necklace,None,48.669461646076755,8325
8326,8326,c-drip,prep-gyaru,27,None,og blonde,bear sweater,brown,sparkle,pale,roadside,workin cap,nose ring gold,prescription glasses,None,chain earrings,58.211081249561325,8326
