,head,background,body,hair,face,piercing,Rarity score,Token Id
8402,blue,gradient 3,combo 1 puffer,brown mullet,straw,None,4.900788549405853,8402
8403,pink,gradient 1,orange collar,yellow toque,rainbow puke,None,10.070047888752622,8403
8404,yellow,pink,white turtleneck,green bowlcut,green beard,pearl,78.36227740196502,8404
8405,tan,light blue,pink puffer,brown mullet,surprised,None,2.036329584637251,8405
8406,orange,blue,pink fleece,viking,sad note,hoop,80.39852531099606,8406
8407,pink,pink,pink backpack,yellow headband,surprised,None,2.137051727547344,8407
8408,med,gradient 2,yellow turtleneck,yellow toque,grumpy,None,3.5244827467837934,8408
8409,blue,iridescent,grey hoodie,green bowlcut,chill cig,hoop,76.38194197818294,8409
8410,tan,gradient 2,pink sweater with satchel,pink headband,designer glasses,hoop,73.45059526164053,8410
8411,tan,gradient 1,leopard hoodie,pink tidy,bandana,None,8.951150321655069,8411
8412,tan,sky,pink puffer,pink,grumpy,hoop,78.16088459053654,8412
8413,flower,grey,None,None,grumpy,None,12.967487445723572,8413
8414,med,blue,purple sweater with satchel,brown brushcut,green beard,None,8.179083375620156,8414
8415,purple,gradient 3,purple chain,green puffballs,default,hoop,75.67710294137414,8415
8416,pale,sky,purple sweater with satchel,purple cap,mustache,None,10.484053830042324,8416
8417,green,grey,yellow puffer,blue afro,grumpy,None,1.4544675823968238,8417
8418,blue,orange,yellow puffer,blue alfalfa,bandana,None,4.128760768890378,8418
8419,purple,holographic,striped sweater,pink bucket cap,in love,None,8.111909170248875,8419
8420,pink,gradient 4,pink hoodie,white bucket cap,pink beard,None,9.611297187921512,8420
8421,orange,yellow,blue turtleneck,blue nerd,content,None,2.8978916471358382,8421
8422,purple,gradient 1,pink and green jacket,blue puffballs,bandana,None,6.9931212609420434,8422
8423,med,iridescent,leopard hoodie,purple puffballs,designer glasses,hoop,79.13425819011705,8423
8424,yellow,gradient 2,blue and yellow jacket,blue brushcut,grumpy,hoop,73.56252988694824,8424
8425,pink,purple,navy sweater,purple brushcut,cobain glasses,None,5.762305849004147,8425
8426,tan,gradient 1,combo 1 puffer,pink bucket cap,bandana,None,6.489578807957673,8426
8427,pink,orange,combo 2 puffer,green puffballs,sunglasses,None,1.7007483753215011,8427
8428,tan,gradient 2,pink fleece,blue nerd,cobain glasses,hoop,76.43790481477033,8428
8429,orange,iridescent,green blazer,green brushcut,chill cig,None,9.174899846000624,8429
8430,orange,grey,white puffer,purple cap,happy,None,1.1188405005415747,8430
8431,tan,space,combo 1 puffer,pink,sunglasses,None,7.250424320455673,8431
8432,orange,purple,blue turtleneck,yellow backwards cap,default,None,3.311885280050095,8432
8433,orange,yellow,yellow backpack,purple puffballs,bandana,None,5.7622957832574855,8433
8434,blue,gradient 1,white sweater,yellow toque,chill cig,None,4.005647223610239,8434
8435,pink,iridescent,orange collar,purple alfalfa,in love,hoop,76.38194868992274,8435
8436,gradient 2,fire,pink and green jacket,pink toque,rainbow puke,pearl,89.71822405490624,8436
8437,tan,blue,pink and white jacket,white bucket cap,bandana,None,5.72875455721008,8437
8438,purple,gradient 1,combo 3 puffer,blue afro,designer glasses,None,3.703504295036211,8438
8439,blue,gradient 4,white puffer,blue alfalfa,designer glasses,None,1.6559834808090528,8439
8440,pickle,light blue,None,None,default,None,13.124126545229315,8440
8441,purple,yellow,white turtleneck,blue alfalfa,blue beard,None,8.42522765534897,8441
8442,med,light blue,purple sweater with satchel,brown mullet,content,None,2.987396826862092,8442
8443,med,space,blue fleece,blue messy,straw,None,11.256031259964573,8443
8444,purple,yellow,pink fleece,green bowlcut,sunglasses,pearl,72.62268184556785,8444
8445,yellow,orange,blue turtleneck,helmet,happy,None,3.502123793722025,8445
8446,yellow,sky,grey hoodie,blue brushcut,in love,None,7.697939033516339,8446
8447,blue,gradient 3,blue backpack,beige bucket cap,chill cig,None,4.553937790888092,8447
8448,yellow,orange,spotted sweater,pink,chill cig,None,6.892371145783768,8448
8449,yellow,gradient 4,pink backpack,holographic afro,content,None,5.06860321413195,8449
8450,popsicle,fire,None,None,straw,None,20.978734900083793,8450
8451,pale,gradient 3,orange collar,wizard,happy,None,4.777658219932217,8451
8452,orange,light blue,white turtleneck,beige bucket cap,happy,hoop,73.1597688793517,8452
8453,pale,grey,purple sweater with satchel,yellow toque,happy,None,2.6964965960594673,8453
8454,gradient 1,blue,light blue puffer,blue mohawk,pink beard,None,13.78474229082231,8454
8455,med,space,combo 3 puffer,purple cap,happy note,None,13.706373507567665,8455
8456,green,pink,blue turtleneck,viking,surprised,None,4.218206644896849,8456
8457,tan,light blue,light blue puffer,blue brushcut,surprised,None,1.6111906053541365,8457
8458,gradient 1,yellow,grey hoodie,green bowlcut,default,None,7.552501228105123,8458
8459,tan,pink,pink and green jacket,yellow toque,chill cig,None,4.788844971219989,8459
8460,pink,sky,grey hoodie,blue mohawk,grumpy,pearl,77.61266563436028,8460
8461,yellow,light blue,yellow backpack,green bowlcut,surprised,hoop,73.04784544309231,8461
8462,yellow,green,pink sweater with satchel,green brushcut,sunglasses,hoop,72.72340958163586,8462
8463,tan,grey,yellow turtleneck,pink tidy,grumpy,None,1.3761871907111463,8463
8464,med,light blue,purple sweater with satchel,blue messy,content,None,3.345449999049916,8464
8465,med,purple,green hoodie,blue mohawk,happy,None,1.8797151023792098,8465
8466,green,gradient 2,yellow backpack,blue nerd,grumpy,airpod,79.22377456212092,8466
8467,pale,gradient 2,white turtleneck,pink toque,in love,None,4.285390917256832,8467
8468,purple,holographic,purple sweater with satchel,brown mullet,chill cig,pearl,78.5413011923494,8468
8469,purple,orange,orange collar,beige bucket cap,neutral note,pearl,79.13423581326245,8469
8470,yellow,grey,blue turtleneck,yellow backwards cap,mustache,hoop,76.46027607521391,8470
8471,tan,pink,grey hoodie,pink bucket cap,bandana,pearl,76.68407483554532,8471
8472,yellow,grey,striped sweater,green bowlcut,happy,None,1.4209554523960732,8472
8473,pale,pink,blue turtleneck,holographic poopie,aviators with cig,None,10.987504530992268,8473
8474,tan,fire,combo 1 puffer,halo,mustache,None,9.902210849159196,8474
8475,pink,grey,striped sweater,blue puffballs,skeleton,None,8.033645569463713,8475
8476,purple,orange,navy sweater,purple brushcut,in love,None,2.7524516018283305,8476
8477,orange,iridescent,yellow turtleneck,yellow headband,content,None,5.225203150353928,8477
8478,yellow,yellow,yellow turtleneck,blue alfalfa,surprised,None,2.159434176790833,8478
8479,blue,gradient 4,green hoodie,yellow headband,sunglasses,None,1.4769339516141673,8479
8480,purple,blue,blue turtleneck,pink headband,designer glasses,hoop,73.57368306736494,8480
8481,orange,green,pink puffer,pink bucket cap,grumpy,None,2.6516891758105294,8481
8482,med,gradient 4,white collar,yellow backwards cap,in love,pearl,74.69255825636586,8482
8483,green,gradient 3,white sweater,green bowlcut,grumpy,None,2.014051203007469,8483
8484,blue,gradient 1,striped sweater,helmet,default,None,3.8601915134363596,8484
8485,blue,grey,blue backpack,pink toque,in love,None,2.5510565510003675,8485
8486,pale,purple,pink fleece,pink tidy,bandana,airpod,83.07243581603966,8486
8487,tan,purple,purple sweater with satchel,purple cap,designer glasses,pearl,72.76816329181976,8487
8488,blue,blue,green hoodie,pink toque,surprised,pearl,72.58915852229585,8488
8489,tan,gradient 1,yellow backpack,helmet,chill cig,None,5.862981000296024,8489
8490,tan,gradient 1,white turtleneck,beige bucket cap,happy,None,2.573434527158293,8490
8491,yellow,orange,pink sweater with satchel,blue messy,sunglasses,None,2.3161269893425285,8491
8492,gradient 1,gradient 1,pink sweater with satchel,holographic mohawk,mustache,None,13.169391652527182,8492
8493,orange,blue,combo 2 puffer,green bowlcut,3d glasses,None,7.440609120833244,8493
8494,blue,gradient 2,green blazer,blue mohawk,surprised,None,3.98330729463826,8494
8495,purple,grey,yellow puffer,holographic afro,mustache,pearl,76.9078008622187,8495
8496,med,orange,spotted sweater,wizard,content,None,7.776280967079234,8496
8497,gradient 2,orange,yellow backpack,green brushcut,designer glasses,hoop,78.31750467042383,8497
8498,yellow,holographic,purple sweater with satchel,blue messy,default,None,6.780464490985379,8498
8499,yellow,yellow,rainbow striped sweater,yellow toque,default,pearl,76.5609691240646,8499
8500,purple,purple,combo 3 puffer,green mullet,pink beard,None,8.883983951822076,8500
8501,green,orange,yellow backpack,pink headband,straw,airpod,81.584424763973,8501
8502,orange,gradient 2,None,None,puffer up,None,10.886405270726376,8502
8503,med,gradient 2,combo 3 puffer,purple cap,content,None,3.5356482338370765,8503
8504,tan,green,yellow backpack,pink headband,sunglasses,None,1.5440533290837177,8504
8505,green,orange,blue and yellow jacket,yellow bowlcut,aviators with cig,None,7.272745223350598,8505
8506,tan,pink,white sweater,blue brushcut,grumpy,None,1.1860023895883502,8506
8507,blue,yellow,pink hoodie,cowboy,happy,None,2.2712893584395646,8507
8508,green,pink,navy sweater,white bucket cap,chill cig,hoop,75.08415601158883,8508
8509,green,gradient 4,pink hoodie,blue brushcut,content,airpod,79.05594199809714,8509
8510,tan,gradient 1,blue fleece,brown brushcut,surprised,None,2.8308136750820188,8510
8511,gradient 2,fire,pink and white jacket,halo,cobain glasses,None,16.212678585051133,8511
8512,green,blue,white puffer,brown brushcut,default,None,1.5776225263856736,8512
8513,blue,gradient 4,white turtleneck,pink bucket cap,in love,None,2.662978870665129,8513
8514,med,yellow,yellow turtleneck,white bucket cap,neutral note,airpod,85.20944838402936,8514
8515,gradient 1,purple,pink puffer,blue mohawk,bandana,None,11.412677072452173,8515
8516,pink,blue,grey hoodie,pink headband,sunglasses,None,2.1706623302650314,8516
8517,yellow,pink,pink hoodie,holographic poopie,cobain glasses,None,9.018280891153834,8517
8518,pale,purple,green hoodie,blue nerd,bandana,None,6.388865613454381,8518
8519,med,light blue,orange collar,blue afro,in love,None,2.920257312434239,8519
8520,tan,gradient 1,combo 3 puffer,blue afro,straw,None,5.807050612023272,8520
8521,purple,iridescent,white turtleneck,halo,designer glasses,None,6.959489400448479,8521
8522,tan,pink,combo 1 puffer,green puffballs,designer glasses,None,1.9579954878546837,8522
8523,blue,fire,orange collar,blue mohawk,cobain glasses,None,8.884033186317483,8523
8524,yellow,gradient 3,blue blazer,brown brushcut,mustache,hoop,78.88809040948676,8524
8525,pink,green,pink backpack,blue brushcut,skeleton,None,6.870017790102851,8525
8526,purple,gradient 3,yellow backpack,green mullet,designer glasses,None,3.26716514024047,8526
8527,pale,grey,white turtleneck,white bucket cap,content,None,3.345494760956575,8527
8528,pale,gradient 1,white puffer,purple cap,bandana,None,6.422470622020521,8528
8529,tan,green,orange collar,pink headband,holographic beard,None,7.7874531691016395,8529
8530,pink,gradient 2,orange puffer,blue brushcut,cobain glasses,None,5.449043309890867,8530
8531,pink,grey,white collar,blue brushcut,sunglasses,hoop,72.20873968580325,8531
8532,yellow,fire,striped sweater,purple alfalfa,aviators with cig,None,12.643468989698798,8532
8533,purple,orange,yellow turtleneck,pink long,mustache,pearl,74.73727168219999,8533
8534,med,light blue,light blue puffer,yellow toque,happy,None,2.94265431044628,8534
8535,yellow,blue,green blazer,blue mohawk,happy note,hoop,80.83491146188136,8535
8536,blue,purple,green hoodie,green brushcut,aviators with cig,None,7.306386038212759,8536
8537,pale,green,yellow backpack,purple puffballs,surprised,None,2.148276521549716,8537
8538,yellow,gradient 3,yellow backpack,purple brushcut,cobain glasses,pearl,76.90775163169783,8538
8539,med,grey,pink backpack,yellow headband,sad note,None,7.462982621173116,8539
8540,gradient 2,iridescent,white sweater,cowboy,blue beard,None,17.28683363150994,8540
8541,gradient 1,grey,blue turtleneck,yellow bowlcut,grumpy,None,7.339902643286339,8541
8542,green,gradient 1,pink and green jacket,green mullet,green beard,None,8.313397096164513,8542
8543,yellow,gradient 4,pink sweater with satchel,blue puffballs,aviators with mustache,None,8.760943140945187,8543
8544,tan,sky,white sweater,white bucket cap,surprised,None,7.563712594901742,8544
8545,purple,gradient 3,blue fleece,white bucket cap,default,None,3.949738097087896,8545
8546,pale,blue,white turtleneck,purple long,3d glasses,None,7.664428023339529,8546
8547,pink,gradient 1,white puffer,blue mohawk,pink beard,hoop,79.22376001583646,8547
8548,blue,blue,white sweater,yellow headband,blue beard,None,6.545531573581835,8548
8549,blue,light blue,white sweater,blue nerd,sunglasses,pearl,71.30246531754288,8549
8550,med,sky,white puffer,purple brushcut,mustache,None,10.193118912270803,8550
8551,blue,gradient 4,combo 3 puffer,cowboy,default,None,2.7188980686475217,8551
8552,orange,green,white sweater,blue toque,happy,None,2.0027290590930007,8552
8553,tan,light blue,pink and white jacket,pink tidy,happy,None,1.342635899910711,8553
8554,pink,purple,pink and green jacket,blue toque,mustache,pearl,76.7063912660999,8554
8555,popsicle,orange,None,None,holographic visor,None,20.743756104924177,8555
8556,pale,orange,rainbow striped sweater,pink tidy,cobain glasses,None,8.749768700020123,8556
8557,orange,orange,combo 2 puffer,green brushcut,sunglasses,None,2.226613978300925,8557
8558,med,light blue,pink puffer,blue alfalfa,neutral note,None,8.21264362302486,8558
8559,pale,yellow,light blue puffer,viking,grumpy,None,4.5986825506779105,8559
8560,pale,gradient 2,white collar,white bucket cap,green beard,airpod,86.52963246473333,8560
8561,purple,gradient 1,yellow puffer,brown mullet,content,None,3.2447737386156486,8561
8562,pickle,gradient 4,None,None,happy,None,12.866768657813957,8562
8563,gradient 2,light blue,blue backpack,blue afro,happy,None,7.250408656086117,8563
8564,pale,holographic,yellow backpack,brown mullet,happy note,None,12.509164219051689,8564
8565,blue,gradient 3,pink and white jacket,blue alfalfa,in love,pearl,72.4884800194812,8565
8566,tan,purple,combo 3 puffer,blue messy,bandana,hoop,76.71760710846617,8566
8567,tan,grey,None,None,dino,None,9.767577089738612,8567
8568,orange,pink,grey hoodie,pink headband,designer glasses,None,3.0321012985760403,8568
8569,gradient 1,gradient 4,yellow puffer,purple long,mustache,None,10.372119202250527,8569
8570,tan,blue,navy sweater,pink bucket cap,mustache,None,4.934321943144276,8570
8571,med,gradient 2,purple sweater with satchel,blue nerd,in love,None,3.490907950610536,8571
8572,orange,pink,blue and yellow jacket,purple cap,in love,None,3.3454298578686736,8572
8573,purple,iridescent,light blue puffer,pink long,content,pearl,76.50499174243478,8573
8574,green,grey,white collar,white bucket cap,content,None,3.2447502389562137,8574
8575,pale,purple,striped sweater,purple puffballs,skeleton,None,8.738539427467208,8575
8576,pale,gradient 2,pink hoodie,pink long,cobain glasses,None,6.6685925243979245,8576
8577,blue,blue,blue fleece,pink tidy,blue check,None,7.932988320450421,8577
8578,med,space,blue fleece,yellow bowlcut,chill cig,None,9.029407208713149,8578
8579,tan,green,blue fleece,green brushcut,in love,None,2.226563625223617,8579
8580,green,yellow,orange puffer,purple long,cobain glasses,None,5.370684599835127,8580
8581,gradient 1,holographic,light blue puffer,pink long,sunglasses,None,12.050477301732945,8581
8582,pink,gradient 1,green hoodie,green brushcut,designer glasses,None,3.323146999675614,8582
8583,yellow,yellow,light blue puffer,white bucket cap,grumpy,None,3.4685792101900583,8583
8584,med,yellow,combo 1 puffer,blue mohawk,aviators with cig,None,7.541312242634445,8584
8585,green,blue,pink puffer,green bowlcut,in love,pearl,72.38774333078347,8585
8586,purple,grey,pink sweater with satchel,shaved,default,pearl,71.90667620213026,8586
